[2025-10-01 21:07:38.867300] [0x0000007f9ee9b7c0] [MocapTag] [0x0000150e] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-01 21:07:39.187339] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [141] 1759367259187218, 3.11491, -0.0249015, -0.38708, -0.310378, -0.999635, -0.00664266, 0.0113334, 0.0236072, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.189926] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [142] 1759367259189818, 3.11751, -0.0249015, -0.38708, -0.310378, -0.999635, -0.00664266, 0.0113334, 0.0236072, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.192854] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [143] 1759367259192743, 3.12043, -0.0250835, -0.387208, -0.310317, -0.999627, -0.00661149, 0.0113029, 0.0239565, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.195810] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [144] 1759367259195695, 3.12339, -0.0250835, -0.387208, -0.310317, -0.999627, -0.00661149, 0.0113029, 0.0239565, -0.0182016, -0.0127217, 0.00618464, 0, 0, 0.0700075, 
[2025-10-01 21:07:39.198781] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [146] 1759367259198671, 3.12636, -0.0250835, -0.387208, -0.310317, -0.999627, -0.00661149, 0.0113029, 0.0239565, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.201249] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [147] 1759367259201141, 3.12883, -0.0250857, -0.387214, -0.310323, -0.999626, -0.00660854, 0.0113237, 0.0239852, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.203987] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [148] 1759367259203881, 3.13157, -0.0250857, -0.387214, -0.310323, -0.999626, -0.00660854, 0.0113237, 0.0239852, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.208580] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [150] 1759367259208472, 3.13616, -0.0250857, -0.387214, -0.310323, -0.999626, -0.00660854, 0.0113237, 0.0239852, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.211099] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [151] 1759367259210997, 3.13869, -0.0248367, -0.387078, -0.310432, -0.999635, -0.00669976, 0.0114019, 0.0235793, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.214197] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [152] 1759367259214075, 3.14177, -0.0248367, -0.387078, -0.310432, -0.999635, -0.00669976, 0.0114019, 0.0235793, 0.0249082, 0.0135186, -0.010929, 0, 0, -0.0815187, 
[2025-10-01 21:07:39.216650] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [154] 1759367259216590, 3.14428, -0.0248367, -0.387078, -0.310432, -0.999635, -0.00669976, 0.0114019, 0.0235793, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.219443] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [155] 1759367259219332, 3.14702, -0.0248367, -0.387078, -0.310432, -0.999635, -0.00669976, 0.0114019, 0.0235793, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.223778] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [156] 1759367259223669, 3.15136, -0.0249315, -0.3871, -0.31038, -0.999631, -0.0066629, 0.0112429, 0.023818, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.226870] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [158] 1759367259226766, 3.15446, -0.0249315, -0.3871, -0.31038, -0.999631, -0.0066629, 0.0112429, 0.023818, -0.00948186, -0.00212152, 0.00520133, 0, 0, 0.0480447, 
[2025-10-01 21:07:39.232097] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [159] 1759367259231969, 3.15966, -0.0249315, -0.3871, -0.31038, -0.999631, -0.0066629, 0.0112429, 0.023818, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.232690] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [160] 1759367259232601, 3.16029, -0.025094, -0.387209, -0.310338, -0.999626, -0.00660409, 0.0113092, 0.0240042, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.235030] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [161] 1759367259234878, 3.16257, -0.025094, -0.387209, -0.310338, -0.999626, -0.00660409, 0.0113092, 0.0240042, -0.0162558, -0.0109564, 0.00421148, 0, 0, 0.0373039, 
[2025-10-01 21:07:39.237451] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [163] 1759367259237334, 3.16502, -0.025094, -0.387209, -0.310338, -0.999626, -0.00660409, 0.0113092, 0.0240042, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.240529] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [164] 1759367259240419, 3.16811, -0.0251066, -0.387198, -0.310331, -0.999627, -0.00661014, 0.0113228, 0.0239549, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.243281] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [165] 1759367259243171, 3.17086, -0.0251066, -0.387198, -0.310331, -0.999627, -0.00661014, 0.0113228, 0.0239549, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.245925] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [166] 1759367259245805, 3.1735, -0.0251066, -0.387198, -0.310331, -0.999627, -0.00661014, 0.0113228, 0.0239549, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.248754] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [168] 1759367259248645, 3.17634, -0.0251066, -0.387198, -0.310331, -0.999627, -0.00661014, 0.0113228, 0.0239549, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.251301] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [169] 1759367259251191, 3.17888, -0.024846, -0.387058, -0.310441, -0.999637, -0.00671434, 0.0113511, 0.0235043, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.255956] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [170] 1759367259255837, 3.18353, -0.024846, -0.387058, -0.310441, -0.999637, -0.00671434, 0.0113511, 0.0235043, 0.0260593, 0.0139998, -0.0109778, 0, 0, -0.0904374, 
[2025-10-01 21:07:39.258815] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [172] 1759367259258704, 3.1864, -0.024846, -0.387058, -0.310441, -0.999637, -0.00671434, 0.0113511, 0.0235043, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.261225] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [173] 1759367259261123, 3.18881, -0.024866, -0.387068, -0.310413, -0.999636, -0.00666538, 0.0113643, 0.0235356, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.264257] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [174] 1759367259264150, 3.19184, -0.024866, -0.387068, -0.310413, -0.999636, -0.00666538, 0.0113643, 0.0235356, -0.00200196, 0, 0.00281941, 0, 0, 0, 
[2025-10-01 21:07:39.266748] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [176] 1759367259266670, 3.19436, -0.024866, -0.387068, -0.310413, -0.999636, -0.00666538, 0.0113643, 0.0235356, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.271744] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [177] 1759367259271633, 3.19932, -0.024866, -0.387068, -0.310413, -0.999636, -0.00666538, 0.0113643, 0.0235356, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.274236] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [178] 1759367259274133, 3.20182, -0.0250971, -0.387196, -0.310286, -0.999625, -0.00676343, 0.0111791, 0.0240671, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.277155] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [180] 1759367259277047, 3.20474, -0.0250971, -0.387196, -0.310286, -0.999625, -0.00676343, 0.0111791, 0.0240671, -0.0231075, -0.0127923, 0.0127315, 0, -0.0358786, 0.106334, 
[2025-10-01 21:07:39.280034] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [181] 1759367259279925, 3.20762, -0.0250971, -0.387196, -0.310286, -0.999625, -0.00676343, 0.0111791, 0.0240671, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.282706] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [182] 1759367259282598, 3.21029, -0.0250907, -0.387213, -0.310317, -0.999625, -0.00662268, 0.0112805, 0.0240551, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.285510] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [183] 1759367259285398, 3.21309, -0.0250907, -0.387213, -0.310317, -0.999625, -0.00662268, 0.0112805, 0.0240551, 0, 0, -0.00310432, 0, 0, 0, 
[2025-10-01 21:07:39.289948] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [185] 1759367259289838, 3.21753, -0.0250907, -0.387213, -0.310317, -0.999625, -0.00662268, 0.0112805, 0.0240551, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.292522] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [186] 1759367259292409, 3.2201, -0.0248287, -0.387076, -0.310408, -0.999635, -0.00671061, 0.0113638, 0.0235913, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.295694] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [187] 1759367259295572, 3.22326, -0.0248287, -0.387076, -0.310408, -0.999635, -0.00671061, 0.0113638, 0.0235913, 0.0261982, 0.0136662, -0.0091583, 0, 0, -0.0931088, 
[2025-10-01 21:07:39.298217] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [189] 1759367259298089, 3.22578, -0.0248287, -0.387076, -0.310408, -0.999635, -0.00671061, 0.0113638, 0.0235913, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.300673] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [190] 1759367259300563, 3.22825, -0.0249203, -0.387087, -0.310371, -0.999635, -0.00662839, 0.0112871, 0.0236508, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.304536] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [191] 1759367259304426, 3.23212, -0.0249203, -0.387087, -0.310371, -0.999635, -0.00662839, 0.0112871, 0.0236508, -0.00915507, 0, 0.00377801, 0, 0, 0, 
[2025-10-01 21:07:39.307716] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [193] 1759367259307600, 3.23529, -0.0249203, -0.387087, -0.310371, -0.999635, -0.00662839, 0.0112871, 0.0236508, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.309829] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [194] 1759367259309712, 3.2374, -0.0249203, -0.387087, -0.310371, -0.999635, -0.00662839, 0.0112871, 0.0236508, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.312385] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [195] 1759367259312278, 3.23997, -0.0250618, -0.387196, -0.310301, -0.999628, -0.00664371, 0.0113317, 0.023907, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.315235] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [196] 1759367259315125, 3.24282, -0.0250618, -0.387196, -0.310301, -0.999628, -0.00664371, 0.0113317, 0.023907, -0.0141483, -0.0108106, 0.00693168, 0, 0, 0.0511721, 
[2025-10-01 21:07:39.319683] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [198] 1759367259319570, 3.24726, -0.0250618, -0.387196, -0.310301, -0.999628, -0.00664371, 0.0113317, 0.023907, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.322254] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [199] 1759367259322147, 3.24984, -0.025075, -0.387191, -0.310297, -0.999629, -0.00662575, 0.0113144, 0.0238684, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.325273] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [200] 1759367259325165, 3.25286, -0.025075, -0.387191, -0.310297, -0.999629, -0.00662575, 0.0113144, 0.0238684, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.327754] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [202] 1759367259327637, 3.25533, -0.025075, -0.387191, -0.310297, -0.999629, -0.00662575, 0.0113144, 0.0238684, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.348106] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [205] 1759367259347980, 3.27567, -0.024828, -0.387045, -0.310417, -0.999638, -0.0067288, 0.0113522, 0.0234481, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.348803] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [206] 1759367259348685, 3.27638, -0.024828, -0.387045, -0.310417, -0.999638, -0.0067288, 0.0113522, 0.0234481, 0.0246979, 0.0145812, -0.0120209, 0, 0, -0.0843689, 
[2025-10-01 21:07:39.349456] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [207] 1759367259349352, 3.27704, -0.024828, -0.387045, -0.310417, -0.999638, -0.0067288, 0.0113522, 0.0234481, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.350092] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [208] 1759367259349990, 3.27768, -0.024828, -0.387045, -0.310417, -0.999638, -0.0067288, 0.0113522, 0.0234481, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.350682] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [209] 1759367259350587, 3.27828, -0.0248452, -0.387059, -0.310425, -0.999636, -0.00668775, 0.0113503, 0.0235324, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.351493] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [210] 1759367259351384, 3.27908, -0.0248452, -0.387059, -0.310425, -0.999636, -0.00668775, 0.0113503, 0.0235324, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.352206] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [211] 1759367259352092, 3.27978, -0.0248452, -0.387059, -0.310425, -0.999636, -0.00668775, 0.0113503, 0.0235324, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.352889] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [212] 1759367259352785, 3.28048, -0.0248452, -0.387059, -0.310425, -0.999636, -0.00668775, 0.0113503, 0.0235324, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.353888] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [213] 1759367259353784, 3.28147, -0.0249116, -0.385514, -0.309652, -0.99951, -0.0107788, 0.0122378, 0.0267212, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.356634] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [215] 1759367259356574, 3.28426, -0.0249116, -0.385514, -0.309652, -0.99951, -0.0107788, 0.0122378, 0.0267212, -0.00664032, 0.154505, 0.0772842, 0.806093, 0.203318, 0.626865, 
[2025-10-01 21:07:39.359597] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [216] 1759367259359482, 3.28717, -0.0249116, -0.385514, -0.309652, -0.99951, -0.0107788, 0.0122378, 0.0267212, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.362124] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [217] 1759367259362017, 3.28971, -0.0251112, -0.385614, -0.309626, -0.999502, -0.0106246, 0.012648, 0.0268894, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.366281] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [218] 1759367259366193, 3.29388, -0.0251112, -0.385614, -0.309626, -0.999502, -0.0106246, 0.012648, 0.0268894, -0.0199591, -0.010004, 0.00262206, 0, 0.0815343, 0, 
[2025-10-01 21:07:39.369813] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [220] 1759367259369702, 3.29739, -0.0251112, -0.385614, -0.309626, -0.999502, -0.0106246, 0.012648, 0.0268894, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.371769] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [221] 1759367259371663, 3.29935, -0.0250938, -0.385625, -0.309611, -0.999501, -0.0106318, 0.0126793, 0.026909, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.374471] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [222] 1759367259374370, 3.30206, -0.0250938, -0.385625, -0.309611, -0.999501, -0.0106318, 0.0126793, 0.026909, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.377026] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [224] 1759367259376948, 3.30464, -0.0250938, -0.385625, -0.309611, -0.999501, -0.0106318, 0.0126793, 0.026909, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.381455] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [225] 1759367259381339, 3.30903, -0.0250938, -0.385625, -0.309611, -0.999501, -0.0106318, 0.0126793, 0.026909, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.384067] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [226] 1759367259383956, 3.31165, -0.0250927, -0.385631, -0.30962, -0.999502, -0.0106038, 0.012681, 0.0268802, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.387561] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [228] 1759367259387436, 3.31513, -0.0250927, -0.385631, -0.30962, -0.999502, -0.0106038, 0.012681, 0.0268802, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.389562] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [229] 1759367259389452, 3.31714, -0.0250927, -0.385631, -0.30962, -0.999502, -0.0106038, 0.012681, 0.0268802, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.392261] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [230] 1759367259392155, 3.31985, -0.0248526, -0.385445, -0.309725, -0.999526, -0.0105941, 0.012469, 0.0260668, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.395123] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [231] 1759367259395006, 3.3227, -0.0248526, -0.385445, -0.309725, -0.999526, -0.0105941, 0.012469, 0.0260668, 0.0240054, 0.018611, -0.0105424, 0, -0.0441147, -0.162324, 
[2025-10-01 21:07:39.398598] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [233] 1759367259398484, 3.32618, -0.0248526, -0.385445, -0.309725, -0.999526, -0.0105941, 0.012469, 0.0260668, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.401310] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [234] 1759367259401199, 3.32889, -0.0248528, -0.385449, -0.309723, -0.999524, -0.0106605, 0.0124878, 0.0261111, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.404145] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [235] 1759367259404039, 3.33173, -0.0248528, -0.385449, -0.309723, -0.999524, -0.0106605, 0.0124878, 0.0261111, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.406641] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [237] 1759367259406577, 3.33427, -0.0248528, -0.385449, -0.309723, -0.999524, -0.0106605, 0.0124878, 0.0261111, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.409423] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [238] 1759367259409311, 3.337, -0.0248528, -0.385449, -0.309723, -0.999524, -0.0106605, 0.0124878, 0.0261111, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.413595] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [239] 1759367259413483, 3.34117, -0.024845, -0.385443, -0.3097, -0.999525, -0.0106649, 0.0124472, 0.026112, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.416289] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [240] 1759367259416196, 3.34389, -0.024845, -0.385443, -0.3097, -0.999525, -0.0106649, 0.0124472, 0.026112, 0, 0, 0.00233436, 0, 0, 0, 
[2025-10-01 21:07:39.419099] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [242] 1759367259418986, 3.34668, -0.024845, -0.385443, -0.3097, -0.999525, -0.0106649, 0.0124472, 0.026112, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.421492] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [243] 1759367259421388, 3.34908, -0.0248439, -0.385468, -0.309709, -0.999522, -0.0106637, 0.0124498, 0.0261996, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.424443] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [244] 1759367259424333, 3.35202, -0.0248439, -0.385468, -0.309709, -0.999522, -0.0106637, 0.0124498, 0.0261996, 0, -0.0024791, 0, 0, 0, 0, 
[2025-10-01 21:07:39.427038] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [246] 1759367259426965, 3.35466, -0.0248439, -0.385468, -0.309709, -0.999522, -0.0106637, 0.0124498, 0.0261996, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.430757] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [247] 1759367259430646, 3.35834, -0.0248439, -0.385468, -0.309709, -0.999522, -0.0106637, 0.0124498, 0.0261996, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.433388] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [248] 1759367259433279, 3.36097, -0.0248431, -0.385485, -0.309674, -0.999518, -0.0108578, 0.0122839, 0.0263654, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.436811] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [250] 1759367259436710, 3.3644, -0.0248431, -0.385485, -0.309674, -0.999518, -0.0108578, 0.0122839, 0.0263654, 0, 0, 0.00350497, 0.0392675, 0, 0, 
[2025-10-01 21:07:39.439181] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [251] 1759367259439068, 3.36676, -0.0248431, -0.385485, -0.309674, -0.999518, -0.0108578, 0.0122839, 0.0263654, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.441777] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [252] 1759367259441674, 3.36937, -0.0248192, -0.387098, -0.310388, -0.999635, -0.00671854, 0.0113327, 0.0236028, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.446845] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [254] 1759367259446766, 3.37446, -0.0248192, -0.387098, -0.310388, -0.999635, -0.00671854, 0.0113327, 0.0236028, 0.00239317, -0.16127, -0.0713543, -0.816464, -0.215476, -0.54134, 
[2025-10-01 21:07:39.448965] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [255] 1759367259448854, 3.37655, -0.0248192, -0.387098, -0.310388, -0.999635, -0.00671854, 0.0113327, 0.0236028, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.451572] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [256] 1759367259451463, 3.37915, -0.024694, -0.385397, -0.309804, -0.999528, -0.010576, 0.0123254, 0.0260658, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.454263] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [257] 1759367259454158, 3.38185, -0.024694, -0.385397, -0.309804, -0.999528, -0.010576, 0.0123254, 0.0260658, 0.0125179, 0.170092, 0.0584067, 0.760651, 0.221692, 0.482, 
[2025-10-01 21:07:39.456780] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [258] 1759367259456718, 3.38441, -0.024694, -0.385397, -0.309804, -0.999528, -0.010576, 0.0123254, 0.0260658, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.461824] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [260] 1759367259461713, 3.3894, -0.024694, -0.385397, -0.309804, -0.999528, -0.010576, 0.0123254, 0.0260658, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.464383] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [261] 1759367259464274, 3.39196, -0.0248624, -0.385487, -0.309709, -0.999518, -0.0106638, 0.0125171, 0.0263278, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.468823] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [263] 1759367259468711, 3.3964, -0.0248624, -0.385487, -0.309709, -0.999518, -0.0106638, 0.0125171, 0.0263278, -0.0168329, -0.00905853, 0.00943628, 0, 0.0393104, 0.0518356, 
[2025-10-01 21:07:39.470726] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [264] 1759367259470623, 3.39831, -0.0248624, -0.385487, -0.309709, -0.999518, -0.0106638, 0.0125171, 0.0263278, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.472672] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [265] 1759367259472549, 3.40024, -0.0248602, -0.385459, -0.309715, -0.999519, -0.0106779, 0.0125281, 0.026279, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.478060] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [267] 1759367259477937, 3.40563, -0.0248602, -0.385459, -0.309715, -0.999519, -0.0106779, 0.0125281, 0.026279, 0, 0.00280645, 0, 0, 0, 0, 
[2025-10-01 21:07:39.480678] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [268] 1759367259480569, 3.40826, -0.0248731, -0.385469, -0.30972, -0.999523, -0.0106054, 0.0125009, 0.0261863, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.483529] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [269] 1759367259483420, 3.41111, -0.0248731, -0.385469, -0.30972, -0.999523, -0.0106054, 0.0125009, 0.0261863, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.486682] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [270] 1759367259486573, 3.41426, -0.0248731, -0.385469, -0.30972, -0.999523, -0.0106054, 0.0125009, 0.0261863, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.489945] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [272] 1759367259489834, 3.41752, -0.0248731, -0.385469, -0.30972, -0.999523, -0.0106054, 0.0125009, 0.0261863, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:39.493440] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [273] 1759367259493320, 3.42101, -0.0248919, -0.385463, -0.309717, -0.999524, -0.010601, 0.0124789, 0.0261598, 0, 0, 0, 0, 0, 0, 
